Sentence #,Word,Tag
Sentence: 2410,go,I-Plot
Sentence: 2410,on,I-Plot
Sentence: 2410,a,I-Plot
Sentence: 2410,spree,I-Plot
Sentence: 2410,to,I-Plot
Sentence: 2410,terrorize,I-Plot
Sentence: 2410,innocent,I-Plot
Sentence: 2410,people,I-Plot
Sentence: 2411,i,O
Sentence: 2411,am,O
Sentence: 2411,thinking,O
Sentence: 2411,of,O
Sentence: 2411,the,O
Sentence: 2411,classic,B-Year
Sentence: 2411,80,I-Year
Sentence: 2411,s,I-Year
Sentence: 2411,film,I-Year
Sentence: 2411,starring,O
Sentence: 2411,chevy,B-Actor
Sentence: 2411,chase,I-Actor
Sentence: 2411,as,O
Sentence: 2411,a,B-Plot
Sentence: 2411,patriarch,I-Plot
Sentence: 2411,who,I-Plot
Sentence: 2411,takes,I-Plot
Sentence: 2411,his,I-Plot
Sentence: 2411,family,I-Plot
Sentence: 2411,on,I-Plot
Sentence: 2411,a,I-Plot
Sentence: 2411,memorable,I-Plot
Sentence: 2411,and,I-Plot
Sentence: 2411,wacky,I-Plot
Sentence: 2411,road,I-Plot
Sentence: 2411,trip,I-Plot
Sentence: 2412,i,O
Sentence: 2412,am,O
Sentence: 2412,thinking,O
Sentence: 2412,of,O
Sentence: 2412,the,O
Sentence: 2412,classic,B-Opinion
Sentence: 2412,bette,B-Actor
Sentence: 2412,davis,I-Actor
Sentence: 2412,film,O
Sentence: 2412,about,O
Sentence: 2412,an,B-Plot
Sentence: 2412,aging,I-Plot
Sentence: 2412,broadway,I-Plot
Sentence: 2412,star,I-Plot
Sentence: 2412,her,I-Plot
Sentence: 2412,relationship,I-Plot
Sentence: 2412,with,I-Plot
Sentence: 2412,a,I-Plot
Sentence: 2412,young,I-Plot
Sentence: 2412,fan,I-Plot
Sentence: 2413,i,O
Sentence: 2413,am,O
Sentence: 2413,thinking,O
Sentence: 2413,of,O
Sentence: 2413,the,O
Sentence: 2413,classic,O
Sentence: 2413,bette,B-Actor
Sentence: 2413,davis,I-Actor
Sentence: 2413,film,O
Sentence: 2413,in,O
Sentence: 2413,which,O
Sentence: 2413,her,O
Sentence: 2413,character,O
Sentence: 2413,displays,B-Plot
Sentence: 2413,a,I-Plot
Sentence: 2413,dramatic,I-Plot
Sentence: 2413,change,I-Plot
Sentence: 2413,after,I-Plot
Sentence: 2413,spending,I-Plot
Sentence: 2413,time,I-Plot
Sentence: 2413,away,I-Plot
Sentence: 2413,from,I-Plot
Sentence: 2413,her,I-Plot
Sentence: 2413,domineering,I-Plot
Sentence: 2413,mother,I-Plot
Sentence: 2414,i,O
Sentence: 2414,am,O
Sentence: 2414,thinking,O
Sentence: 2414,of,O
Sentence: 2414,the,O
Sentence: 2414,classic,B-Opinion
Sentence: 2414,black,O
Sentence: 2414,and,O
Sentence: 2414,white,O
Sentence: 2414,vampire,B-Genre
Sentence: 2414,film,O
Sentence: 2414,that,O
Sentence: 2414,shows,O
Sentence: 2414,the,O
Sentence: 2414,title,O
Sentence: 2414,character,O
Sentence: 2414,as,O
Sentence: 2414,being,O
Sentence: 2414,bald,O
Sentence: 2414,and,O
Sentence: 2414,monstrous,O
Sentence: 2414,rather,O
Sentence: 2414,than,O
Sentence: 2414,dark,O
Sentence: 2414,and,O
Sentence: 2414,handsome,O
Sentence: 2415,i,O
Sentence: 2415,am,O
Sentence: 2415,thinking,O
Sentence: 2415,of,O
Sentence: 2415,the,O
Sentence: 2415,classic,B-Genre
Sentence: 2415,cecile,B-Actor
Sentence: 2415,b,I-Actor
Sentence: 2415,demille,I-Actor
Sentence: 2415,epic,O
Sentence: 2415,film,O
Sentence: 2415,that,O
Sentence: 2415,tells,B-Plot
Sentence: 2415,the,I-Plot
Sentence: 2415,story,I-Plot
Sentence: 2415,of,I-Plot
Sentence: 2415,moses,I-Plot
Sentence: 2416,i,O
Sentence: 2416,am,O
Sentence: 2416,thinking,O
Sentence: 2416,of,O
Sentence: 2416,the,O
Sentence: 2416,classic,B-Opinion
Sentence: 2416,film,O
Sentence: 2416,that,O
Sentence: 2416,takes,O
Sentence: 2416,place,O
Sentence: 2416,in,O
Sentence: 2416,a,O
Sentence: 2416,nyc,B-Plot
Sentence: 2416,burrough,I-Plot
Sentence: 2416,about,I-Plot
Sentence: 2416,a,I-Plot
Sentence: 2416,young,I-Plot
Sentence: 2416,girl,I-Plot
Sentence: 2416,s,I-Plot
Sentence: 2416,undying,I-Plot
Sentence: 2416,love,I-Plot
Sentence: 2416,for,I-Plot
Sentence: 2416,her,I-Plot
Sentence: 2416,alcoholic,I-Plot
Sentence: 2416,but,I-Plot
Sentence: 2416,loving,I-Plot
Sentence: 2416,father,I-Plot
Sentence: 2417,i,O
Sentence: 2417,am,O
Sentence: 2417,thinking,O
Sentence: 2417,of,O
Sentence: 2417,the,O
Sentence: 2417,classic,B-Genre
Sentence: 2417,martin,B-Director
Sentence: 2417,scorsese,I-Director
Sentence: 2417,film,O
Sentence: 2417,that,O
Sentence: 2417,stars,O
Sentence: 2417,robert,B-Actor
Sentence: 2417,deniro,I-Actor
Sentence: 2417,as,O
Sentence: 2417,a,O
Sentence: 2417,sadistic,B-Plot
Sentence: 2417,boxer,I-Plot
Sentence: 2417,whose,I-Plot
Sentence: 2417,violent,I-Plot
Sentence: 2417,temper,I-Plot
Sentence: 2417,destroys,I-Plot
Sentence: 2417,his,I-Plot
Sentence: 2417,life,I-Plot
Sentence: 2418,i,O
Sentence: 2418,am,O
Sentence: 2418,thinking,O
Sentence: 2418,of,O
Sentence: 2418,the,O
Sentence: 2418,classic,B-Genre
Sentence: 2418,sydney,B-Actor
Sentence: 2418,poitier,I-Actor
Sentence: 2418,film,O
Sentence: 2418,where,O
Sentence: 2418,he,O
Sentence: 2418,originated,O
Sentence: 2418,the,O
Sentence: 2418,role,O
Sentence: 2418,of,O
Sentence: 2418,detective,O
Sentence: 2418,virgil,B-Character_Name
Sentence: 2418,tibbs,I-Character_Name
Sentence: 2419,i,O
Sentence: 2419,am,O
Sentence: 2419,thinking,O
Sentence: 2419,of,O
Sentence: 2419,the,O
Sentence: 2419,dramatic,B-Genre
Sentence: 2419,film,O
Sentence: 2419,that,O
Sentence: 2419,stars,O
Sentence: 2419,annette,B-Actor
Sentence: 2419,benning,I-Actor
Sentence: 2419,and,O
Sentence: 2419,julianne,B-Actor
Sentence: 2419,moore,I-Actor
Sentence: 2419,as,O
Sentence: 2419,a,B-Plot
Sentence: 2419,lesbian,I-Plot
Sentence: 2419,couple,I-Plot
Sentence: 2419,whose,I-Plot
Sentence: 2419,two,I-Plot
Sentence: 2419,teenagers,I-Plot
Sentence: 2419,seek,I-Plot
Sentence: 2419,to,I-Plot
Sentence: 2419,find,I-Plot
Sentence: 2419,their,I-Plot
Sentence: 2419,sperm,I-Plot
Sentence: 2419,donor,I-Plot
Sentence: 2420,i,O
Sentence: 2420,am,O
Sentence: 2420,thinking,O
Sentence: 2420,of,O
Sentence: 2420,the,O
Sentence: 2420,dramatic,B-Genre
Sentence: 2420,film,O
Sentence: 2420,that,O
Sentence: 2420,stars,O
Sentence: 2420,annette,B-Actor
Sentence: 2420,benning,I-Actor
Sentence: 2420,and,O
Sentence: 2420,julianne,B-Actor
Sentence: 2420,moore,I-Actor
Sentence: 2420,as,O
Sentence: 2420,lesbian,B-Plot
Sentence: 2420,parents,I-Plot
Sentence: 2420,whose,I-Plot
Sentence: 2420,teenage,I-Plot
Sentence: 2420,children,I-Plot
Sentence: 2420,actively,I-Plot
Sentence: 2420,seek,I-Plot
Sentence: 2420,out,I-Plot
Sentence: 2420,their,I-Plot
Sentence: 2420,sperm,I-Plot
Sentence: 2420,donor,I-Plot
Sentence: 2420,father,I-Plot
Sentence: 2421,i,O
Sentence: 2421,am,O
Sentence: 2421,thinking,O
Sentence: 2421,of,O
Sentence: 2421,the,O
Sentence: 2421,epic,B-Genre
Sentence: 2421,film,O
Sentence: 2421,that,O
Sentence: 2421,tells,O
Sentence: 2421,the,B-Plot
Sentence: 2421,story,I-Plot
Sentence: 2421,of,I-Plot
Sentence: 2421,star,I-Plot
Sentence: 2421,crossed,I-Plot
Sentence: 2421,lovers,I-Plot
Sentence: 2421,jack,B-Character_Name
Sentence: 2421,and,B-Plot
Sentence: 2421,rose,B-Character_Name
Sentence: 2421,whose,B-Plot
Sentence: 2421,romance,I-Plot
Sentence: 2421,blossoms,I-Plot
Sentence: 2421,aboard,I-Plot
Sentence: 2421,an,I-Plot
Sentence: 2421,infamously,I-Plot
Sentence: 2421,doomed,I-Plot
Sentence: 2421,passenger,I-Plot
Sentence: 2421,liner,I-Plot
Sentence: 2422,i,O
Sentence: 2422,am,O
Sentence: 2422,thinking,O
Sentence: 2422,of,O
Sentence: 2422,the,O
Sentence: 2422,epic,B-Opinion
Sentence: 2422,steven,B-Director
Sentence: 2422,spielberg,I-Director
Sentence: 2422,film,O
Sentence: 2422,that,O
Sentence: 2422,stars,O
Sentence: 2422,richard,B-Actor
Sentence: 2422,dreyfuss,I-Actor
Sentence: 2422,as,O
Sentence: 2422,a,B-Plot
Sentence: 2422,man,I-Plot
Sentence: 2422,who,I-Plot
Sentence: 2422,is,I-Plot
Sentence: 2422,one,I-Plot
Sentence: 2422,of,I-Plot
Sentence: 2422,the,I-Plot
Sentence: 2422,many,I-Plot
Sentence: 2422,that,I-Plot
Sentence: 2422,have,I-Plot
Sentence: 2422,witnessed,I-Plot
Sentence: 2422,a,I-Plot
Sentence: 2422,ufo,I-Plot
Sentence: 2423,i,O
Sentence: 2423,am,O
Sentence: 2423,thinking,O
Sentence: 2423,of,O
Sentence: 2423,the,O
Sentence: 2423,famous,B-Opinion
Sentence: 2423,60,B-Year
Sentence: 2423,s,I-Year
Sentence: 2423,era,O
Sentence: 2423,film,O
Sentence: 2423,that,O
Sentence: 2423,stars,O
Sentence: 2423,robert,B-Actor
Sentence: 2423,redford,I-Actor
Sentence: 2423,and,O
Sentence: 2423,jane,B-Actor
Sentence: 2423,fonda,I-Actor
Sentence: 2423,as,O
Sentence: 2423,a,O
Sentence: 2423,newlyweds,B-Plot
Sentence: 2423,in,I-Plot
Sentence: 2423,a,I-Plot
Sentence: 2423,new,I-Plot
Sentence: 2423,york,I-Plot
Sentence: 2423,apartment,I-Plot
Sentence: 2424,i,O
Sentence: 2424,am,O
Sentence: 2424,thinking,O
Sentence: 2424,of,O
Sentence: 2424,the,O
Sentence: 2424,film,O
Sentence: 2424,adaptation,O
Sentence: 2424,of,O
Sentence: 2424,bram,B-Origin
Sentence: 2424,stoker,I-Origin
Sentence: 2424,s,O
Sentence: 2424,quintessential,B-Origin
Sentence: 2424,vampire,I-Origin
Sentence: 2425,i,O
Sentence: 2425,am,O
Sentence: 2425,thinking,O
Sentence: 2425,of,O
Sentence: 2425,the,O
Sentence: 2425,film,B-Relationship
Sentence: 2425,adaptation,I-Relationship
Sentence: 2425,of,I-Relationship
Sentence: 2425,the,I-Relationship
Sentence: 2425,classic,I-Relationship
Sentence: 2425,80,I-Relationship
Sentence: 2425,s,I-Relationship
Sentence: 2425,animated,B-Genre
Sentence: 2425,show,O
Sentence: 2425,that,O
Sentence: 2425,features,O
Sentence: 2425,fictional,O
Sentence: 2425,blue,O
Sentence: 2425,characters,O
Sentence: 2426,i,O
Sentence: 2426,am,O
Sentence: 2426,thinking,O
Sentence: 2426,of,O
Sentence: 2426,the,O
Sentence: 2426,film,B-Genre
Sentence: 2426,adaptation,I-Genre
Sentence: 2426,of,I-Genre
Sentence: 2426,the,I-Genre
Sentence: 2426,e,I-Genre
Sentence: 2426,b,I-Genre
Sentence: 2426,white,I-Genre
Sentence: 2426,novel,I-Genre
Sentence: 2426,about,B-Plot
Sentence: 2426,a,I-Plot
Sentence: 2426,pig,I-Plot
Sentence: 2426,and,I-Plot
Sentence: 2426,a,I-Plot
Sentence: 2426,spider,I-Plot
Sentence: 2427,i,O
Sentence: 2427,am,O
Sentence: 2427,thinking,O
Sentence: 2427,of,O
Sentence: 2427,the,O
Sentence: 2427,film,B-Origin
Sentence: 2427,adaptation,I-Origin
Sentence: 2427,of,I-Origin
Sentence: 2427,the,I-Origin
Sentence: 2427,famous,I-Origin
Sentence: 2427,victor,I-Origin
Sentence: 2427,hugo,I-Origin
Sentence: 2427,novel,I-Origin
Sentence: 2427,that,O
Sentence: 2427,tells,O
Sentence: 2427,the,O
Sentence: 2427,story,O
Sentence: 2427,of,O
Sentence: 2427,jean,B-Character_Name
Sentence: 2427,valjean,I-Character_Name
Sentence: 2428,i,O
Sentence: 2428,am,O
Sentence: 2428,thinking,O
Sentence: 2428,of,O
Sentence: 2428,the,O
Sentence: 2428,film,B-Origin
Sentence: 2428,adaptation,I-Origin
Sentence: 2428,of,I-Origin
Sentence: 2428,the,I-Origin
Sentence: 2428,ntozake,I-Origin
Sentence: 2428,shange,I-Origin
Sentence: 2428,feminist,I-Origin
Sentence: 2428,stage,I-Origin
Sentence: 2428,play,I-Origin
Sentence: 2428,the,O
Sentence: 2428,film,O
Sentence: 2428,features,O
Sentence: 2428,an,O
Sentence: 2428,ensemble,O
Sentence: 2428,cast,O
Sentence: 2428,that,O
Sentence: 2428,includes,O
Sentence: 2428,phylicia,B-Actor
Sentence: 2428,rashad,I-Actor
Sentence: 2428,whoopi,I-Actor
Sentence: 2428,goldberg,I-Actor
Sentence: 2428,and,O
Sentence: 2428,janet,B-Actor
Sentence: 2428,jackson,I-Actor
Sentence: 2429,i,O
Sentence: 2429,am,O
Sentence: 2429,thinking,O
Sentence: 2429,of,O
Sentence: 2429,the,O
Sentence: 2429,film,O
Sentence: 2429,adaptation,O
Sentence: 2429,of,O
Sentence: 2429,the,O
Sentence: 2429,supernatural,B-Genre
Sentence: 2429,soap,I-Genre
Sentence: 2429,opera,I-Genre
Sentence: 2429,that,O
Sentence: 2429,features,O
Sentence: 2429,the,O
Sentence: 2429,vampire,O
Sentence: 2429,barnabas,B-Character_Name
Sentence: 2429,collins,I-Character_Name
Sentence: 2430,i,O
Sentence: 2430,am,O
Sentence: 2430,thinking,O
Sentence: 2430,of,O
Sentence: 2430,the,O
Sentence: 2430,film,O
Sentence: 2430,that,O
Sentence: 2430,stars,O
Sentence: 2430,denzel,B-Actor
Sentence: 2430,washington,I-Actor
Sentence: 2430,and,O
Sentence: 2430,morgan,B-Actor
Sentence: 2430,freeman,I-Actor
Sentence: 2430,as,O
Sentence: 2430,african,B-Plot
Sentence: 2430,american,I-Plot
Sentence: 2430,men,I-Plot
Sentence: 2430,who,I-Plot
Sentence: 2430,fought,I-Plot
Sentence: 2430,in,I-Plot
Sentence: 2430,the,I-Plot
Sentence: 2430,american,I-Plot
Sentence: 2430,civil,I-Plot
Sentence: 2430,war,I-Plot
Sentence: 2431,i,O
Sentence: 2431,am,O
Sentence: 2431,thinking,O
Sentence: 2431,of,O
Sentence: 2431,the,O
Sentence: 2431,film,O
Sentence: 2431,that,O
Sentence: 2431,stars,O
Sentence: 2431,liam,B-Actor
Sentence: 2431,neeson,I-Actor
Sentence: 2431,as,O
Sentence: 2431,a,B-Plot
Sentence: 2431,man,I-Plot
Sentence: 2431,who,I-Plot
Sentence: 2431,gets,I-Plot
Sentence: 2431,stranded,I-Plot
Sentence: 2431,in,I-Plot
Sentence: 2431,the,I-Plot
Sentence: 2431,frozen,I-Plot
Sentence: 2431,wildness,I-Plot
Sentence: 2431,with,I-Plot
Sentence: 2431,a,I-Plot
Sentence: 2431,pack,I-Plot
Sentence: 2431,of,I-Plot
Sentence: 2431,wild,I-Plot
Sentence: 2431,and,I-Plot
Sentence: 2431,hungry,I-Plot
Sentence: 2431,animals,I-Plot
Sentence: 2432,i,O
Sentence: 2432,am,O
Sentence: 2432,thinking,O
Sentence: 2432,of,O
Sentence: 2432,the,O
Sentence: 2432,film,O
Sentence: 2432,that,O
Sentence: 2432,stars,O
Sentence: 2432,mel,B-Actor
Sentence: 2432,gibson,I-Actor
Sentence: 2432,as,O
Sentence: 2432,a,B-Plot
Sentence: 2432,roman,I-Plot
Sentence: 2432,general,I-Plot
Sentence: 2432,who,I-Plot
Sentence: 2432,becomes,I-Plot
Sentence: 2432,a,I-Plot
Sentence: 2432,slave,I-Plot
Sentence: 2433,i,O
Sentence: 2433,am,O
Sentence: 2433,thinking,O
Sentence: 2433,of,O
Sentence: 2433,the,O
Sentence: 2433,film,O
Sentence: 2433,that,O
Sentence: 2433,tells,O
Sentence: 2433,a,O
Sentence: 2433,story,O
Sentence: 2433,that,O
Sentence: 2433,is,O
Sentence: 2433,loosely,B-Relationship
Sentence: 2433,based,I-Relationship
Sentence: 2433,on,I-Relationship
Sentence: 2433,the,B-Origin
Sentence: 2433,life,I-Origin
Sentence: 2433,of,I-Origin
Sentence: 2433,scottish,I-Origin
Sentence: 2433,warrior,I-Origin
Sentence: 2433,william,B-Character_Name
Sentence: 2433,wallace,I-Character_Name
Sentence: 2434,i,O
Sentence: 2434,am,O
Sentence: 2434,thinking,O
Sentence: 2434,of,O
Sentence: 2434,the,O
Sentence: 2434,film,O
Sentence: 2434,that,O
Sentence: 2434,tells,O
Sentence: 2434,the,O
Sentence: 2434,story,B-Plot
Sentence: 2434,of,I-Plot
Sentence: 2434,the,I-Plot
Sentence: 2434,creation,I-Plot
Sentence: 2434,of,I-Plot
Sentence: 2434,a,I-Plot
Sentence: 2434,mate,I-Plot
Sentence: 2434,for,O
Sentence: 2434,mary,B-Origin
Sentence: 2434,shelley,I-Origin
Sentence: 2434,s,O
Sentence: 2434,infamous,B-Plot
Sentence: 2434,monster,I-Plot
Sentence: 2435,i,O
Sentence: 2435,am,O
Sentence: 2435,thinking,O
Sentence: 2435,of,O
Sentence: 2435,the,O
Sentence: 2435,first,O
Sentence: 2435,animated,B-Genre
Sentence: 2435,movie,O
Sentence: 2435,ever,O
Sentence: 2435,to,O
Sentence: 2435,be,O
Sentence: 2435,nominated,B-Award
Sentence: 2435,for,I-Award
Sentence: 2435,an,I-Award
Sentence: 2435,academy,I-Award
Sentence: 2435,award,I-Award
Sentence: 2435,for,I-Award
Sentence: 2435,best,I-Award
Sentence: 2435,picture,I-Award
Sentence: 2436,i,O
Sentence: 2436,am,O
Sentence: 2436,thinking,O
Sentence: 2436,of,O
Sentence: 2436,the,O
Sentence: 2436,first,B-Relationship
Sentence: 2436,installment,I-Relationship
Sentence: 2436,in,I-Relationship
Sentence: 2436,a,I-Relationship
Sentence: 2436,film,I-Relationship
Sentence: 2436,franchise,I-Relationship
Sentence: 2436,about,O
Sentence: 2436,a,B-Plot
Sentence: 2436,crime,I-Plot
Sentence: 2436,family,I-Plot
Sentence: 2436,which,O
Sentence: 2436,stars,O
Sentence: 2436,marlon,B-Actor
Sentence: 2436,brando,I-Actor
Sentence: 2436,and,O
Sentence: 2436,al,B-Actor
Sentence: 2436,pacino,I-Actor
Sentence: 2437,i,O
Sentence: 2437,am,O
Sentence: 2437,thinking,O
Sentence: 2437,of,O
Sentence: 2437,the,O
Sentence: 2437,first,B-Relationship
Sentence: 2437,installment,I-Relationship
Sentence: 2437,in,I-Relationship
Sentence: 2437,a,I-Relationship
Sentence: 2437,film,I-Relationship
Sentence: 2437,franchise,I-Relationship
Sentence: 2437,about,O
Sentence: 2437,a,O
Sentence: 2437,cyborg,B-Plot
Sentence: 2437,who,I-Plot
Sentence: 2437,is,I-Plot
Sentence: 2437,sent,I-Plot
Sentence: 2437,back,I-Plot
Sentence: 2437,into,I-Plot
Sentence: 2437,time,I-Plot
Sentence: 2437,to,I-Plot
Sentence: 2437,kill,I-Plot
Sentence: 2437,sarah,B-Character_Name
Sentence: 2437,connor,I-Character_Name
Sentence: 2438,i,O
Sentence: 2438,am,O
Sentence: 2438,thinking,O
Sentence: 2438,of,O
Sentence: 2438,the,O
Sentence: 2438,first,B-Relationship
Sentence: 2438,installment,I-Relationship
Sentence: 2438,of,O
Sentence: 2438,the,O
Sentence: 2438,film,O
Sentence: 2438,franchise,O
Sentence: 2438,adapted,B-Plot
Sentence: 2438,from,I-Plot
Sentence: 2438,the,I-Plot
Sentence: 2438,epic,I-Plot
Sentence: 2438,j,B-Origin
Sentence: 2438,k,I-Origin
Sentence: 2438,rowling,I-Origin
Sentence: 2438,novels,I-Origin
Sentence: 2439,i,O
Sentence: 2439,am,O
Sentence: 2439,thinking,O
Sentence: 2439,of,O
Sentence: 2439,the,O
Sentence: 2439,guillermo,B-Director
Sentence: 2439,del,I-Director
Sentence: 2439,toro,I-Director
Sentence: 2439,fantasy,B-Genre
Sentence: 2439,film,I-Genre
Sentence: 2439,that,O
Sentence: 2439,tells,O
Sentence: 2439,the,B-Plot
Sentence: 2439,story,I-Plot
Sentence: 2439,of,I-Plot
Sentence: 2439,a,I-Plot
Sentence: 2439,little,I-Plot
Sentence: 2439,girl,I-Plot
Sentence: 2439,and,I-Plot
Sentence: 2439,a,I-Plot
Sentence: 2439,mysterious,I-Plot
Sentence: 2439,faun,I-Plot
Sentence: 2440,i,O
Sentence: 2440,am,O
Sentence: 2440,thinking,O
Sentence: 2440,of,O
Sentence: 2440,the,O
Sentence: 2440,horror,B-Genre
Sentence: 2440,film,O
Sentence: 2440,about,O
Sentence: 2440,a,B-Plot
Sentence: 2440,woman,I-Plot
Sentence: 2440,who,I-Plot
Sentence: 2440,witnesses,I-Plot
Sentence: 2440,several,I-Plot
Sentence: 2440,exorcisms,I-Plot
Sentence: 2440,on,I-Plot
Sentence: 2440,her,I-Plot
Sentence: 2440,quest,I-Plot
Sentence: 2440,to,I-Plot
Sentence: 2440,find,I-Plot
Sentence: 2440,out,I-Plot
Sentence: 2440,what,I-Plot
Sentence: 2440,went,I-Plot
Sentence: 2440,wrong,I-Plot
Sentence: 2440,in,I-Plot
Sentence: 2440,her,I-Plot
Sentence: 2440,mother,I-Plot
Sentence: 2440,s,I-Plot
Sentence: 2440,exorcism,I-Plot
Sentence: 2441,i,O
Sentence: 2441,am,O
Sentence: 2441,thinking,O
Sentence: 2441,of,O
Sentence: 2441,the,O
Sentence: 2441,horror,B-Genre
Sentence: 2441,film,O
Sentence: 2441,that,O
Sentence: 2441,stars,O
Sentence: 2441,renee,B-Actor
Sentence: 2441,zellweger,I-Actor
Sentence: 2441,as,O
Sentence: 2441,a,B-Plot
Sentence: 2441,social,I-Plot
Sentence: 2441,worker,I-Plot
Sentence: 2441,who,I-Plot
Sentence: 2441,fights,I-Plot
Sentence: 2441,to,I-Plot
Sentence: 2441,protect,I-Plot
Sentence: 2441,a,I-Plot
Sentence: 2441,seemingly,I-Plot
Sentence: 2441,harmless,I-Plot
Sentence: 2441,little,I-Plot
Sentence: 2441,girl,I-Plot
Sentence: 2442,i,O
Sentence: 2442,am,O
Sentence: 2442,thinking,O
Sentence: 2442,of,O
Sentence: 2442,the,O
Sentence: 2442,modern,B-Genre
Sentence: 2442,classic,I-Genre
Sentence: 2442,sci,I-Genre
Sentence: 2442,fi,I-Genre
Sentence: 2442,film,O
Sentence: 2442,where,O
Sentence: 2442,keanu,B-Actor
Sentence: 2442,reeves,I-Actor
Sentence: 2442,portrays,O
Sentence: 2442,a,B-Plot
Sentence: 2442,character,I-Plot
Sentence: 2442,who,I-Plot
Sentence: 2442,learns,I-Plot
Sentence: 2442,that,I-Plot
Sentence: 2442,the,I-Plot
Sentence: 2442,world,I-Plot
Sentence: 2442,in,I-Plot
Sentence: 2442,which,I-Plot
Sentence: 2442,he,I-Plot
Sentence: 2442,lives,I-Plot
Sentence: 2442,is,I-Plot
Sentence: 2442,not,I-Plot
Sentence: 2442,real,I-Plot
Sentence: 2443,i,O
Sentence: 2443,am,O
Sentence: 2443,thinking,O
Sentence: 2443,of,O
Sentence: 2443,the,O
Sentence: 2443,oscar,B-Award
Sentence: 2443,award,I-Award
Sentence: 2443,winning,I-Award
Sentence: 2443,film,O
Sentence: 2443,that,O
Sentence: 2443,stars,O
Sentence: 2443,jamie,B-Actor
Sentence: 2443,foxx,I-Actor
Sentence: 2443,as,O
Sentence: 2443,the,B-Plot
Sentence: 2443,famous,I-Plot
Sentence: 2443,multi,I-Plot
Sentence: 2443,talented,I-Plot
Sentence: 2443,blind,I-Plot
Sentence: 2443,musician,I-Plot
Sentence: 2444,i,O
Sentence: 2444,am,O
Sentence: 2444,thinking,O
Sentence: 2444,of,O
Sentence: 2444,the,O
Sentence: 2444,period,B-Genre
Sentence: 2444,drama,I-Genre
Sentence: 2444,where,O
Sentence: 2444,holly,B-Actor
Sentence: 2444,hunter,I-Actor
Sentence: 2444,earned,B-Award
Sentence: 2444,an,I-Award
Sentence: 2444,oscar,I-Award
Sentence: 2444,for,O
Sentence: 2444,her,O
Sentence: 2444,effective,B-Opinion
Sentence: 2444,portrayal,O
Sentence: 2444,of,O
Sentence: 2444,a,B-Plot
Sentence: 2444,mute,I-Plot
Sentence: 2444,woman,I-Plot
Sentence: 2444,torn,I-Plot
Sentence: 2444,between,I-Plot
Sentence: 2444,two,I-Plot
Sentence: 2444,men,I-Plot
Sentence: 2445,i,O
Sentence: 2445,am,O
Sentence: 2445,thinking,O
Sentence: 2445,of,O
Sentence: 2445,the,O
Sentence: 2445,recent,O
Sentence: 2445,horror,B-Genre
Sentence: 2445,film,O
Sentence: 2445,that,O
Sentence: 2445,tells,O
Sentence: 2445,the,O
Sentence: 2445,purportedly,B-Plot
Sentence: 2445,true,I-Plot
Sentence: 2445,story,I-Plot
Sentence: 2445,of,I-Plot
Sentence: 2445,a,I-Plot
Sentence: 2445,woman,I-Plot
Sentence: 2445,s,I-Plot
Sentence: 2445,nightmarish,I-Plot
Sentence: 2445,experience,I-Plot
Sentence: 2445,in,I-Plot
Sentence: 2445,her,I-Plot
Sentence: 2445,family,I-Plot
Sentence: 2445,s,I-Plot
Sentence: 2445,vacation,I-Plot
Sentence: 2445,residence,I-Plot
Sentence: 2446,i,O
Sentence: 2446,am,O
Sentence: 2446,thinking,O
Sentence: 2446,of,O
Sentence: 2446,the,O
Sentence: 2446,second,B-Relationship
Sentence: 2446,installment,I-Relationship
Sentence: 2446,in,O
Sentence: 2446,a,O
Sentence: 2446,film,O
Sentence: 2446,series,O
Sentence: 2446,that,O
Sentence: 2446,features,B-Plot
Sentence: 2446,the,I-Plot
Sentence: 2446,murderous,I-Plot
Sentence: 2446,and,I-Plot
Sentence: 2446,horrific,I-Plot
Sentence: 2446,exploits,I-Plot
Sentence: 2446,of,I-Plot
Sentence: 2446,serial,I-Plot
Sentence: 2446,killer,I-Plot
Sentence: 2446,michael,B-Character_Name
Sentence: 2446,myers,I-Character_Name
Sentence: 2447,i,O
Sentence: 2447,am,O
Sentence: 2447,thinking,O
Sentence: 2447,of,O
Sentence: 2447,the,O
Sentence: 2447,second,B-Relationship
Sentence: 2447,movie,I-Relationship
Sentence: 2447,out,I-Relationship
Sentence: 2447,of,I-Relationship
Sentence: 2447,a,I-Relationship
Sentence: 2447,trilogy,I-Relationship
Sentence: 2447,this,O
Sentence: 2447,movie,O
Sentence: 2447,has,O
Sentence: 2447,a,O
Sentence: 2447,famous,O
Sentence: 2447,character,O
Sentence: 2447,known,O
Sentence: 2447,as,O
Sentence: 2447,peter,B-Character_Name
Sentence: 2447,parker,I-Character_Name
Sentence: 2448,i,O
Sentence: 2448,am,O
Sentence: 2448,thinking,O
Sentence: 2448,of,O
Sentence: 2448,the,O
Sentence: 2448,steven,B-Director
Sentence: 2448,spielberg,I-Director
Sentence: 2448,film,O
Sentence: 2448,about,O
Sentence: 2448,a,B-Plot
Sentence: 2448,group,I-Plot
Sentence: 2448,of,I-Plot
Sentence: 2448,kids,I-Plot
Sentence: 2448,whose,I-Plot
Sentence: 2448,film,I-Plot
Sentence: 2448,project,I-Plot
Sentence: 2448,is,I-Plot
